,lemma,source,collection_count,is_unique
4830,sponso,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4831,sponsus,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4832,aufero,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4833,amissio,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4834,stabilis,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4835,stannus,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4836,sto,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4837,culpabiliter,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4838,laudabiliter,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4839,statera,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4840,dolosus,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4841,stella,nicolas_de_biard-distinctiones.predicted_лем.csv,6.0,False
4842,profero,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4843,studium,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4844,supplantatio,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4845,surgo,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4846,lutum,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4847,latrina,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4848,taceo,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4849,taciturnitas,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4850,tango,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4851,tedium,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4852,templum,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4853,tempto,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4854,religiosus,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4855,temptatio,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4856,tempus,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4857,considero,nicolas_de_biard-distinctiones.predicted_лем.csv,4.0,False
4858,terra,nicolas_de_biard-distinctiones.predicted_лем.csv,6.0,False
4859,uiuo,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4860,thesaurizo,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4861,timo,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4862,persecutor,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4863,timidus,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4864,timor,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4865,effectus,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4866,tinea,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4867,tormentum,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4868,trado,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4869,transeo,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4870,transitus,nicolas_de_biard-distinctiones.predicted_лем.csv,4.0,False
4871,deficio,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4872,turbo,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4873,turba,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4874,reliquo,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4875,uaccus,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4876,uagor,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4877,uanitas,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4878,vas,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4879,"NOSTRUM,",nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4880,"CORPUS,",nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4881,uasus,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4882,uelox,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4883,uenator,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4884,uenditio,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4885,renuo,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4886,uenter,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4887,uerbus,nicolas_de_biard-distinctiones.predicted_лем.csv,4.0,False
4888,ueritas,nicolas_de_biard-distinctiones.predicted_лем.csv,4.0,False
4889,uestimentum,nicolas_de_biard-distinctiones.predicted_лем.csv,4.0,False
4890,uia,nicolas_de_biard-distinctiones.predicted_лем.csv,6.0,False
4891,praeparo,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4892,uie,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4893,relinqo,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4894,uiator,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4895,uictoria,nicolas_de_biard-distinctiones.predicted_лем.csv,4.0,False
4896,obtineo,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4897,uideo,nicolas_de_biard-distinctiones.predicted_лем.csv,6.0,False
4898,status,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4899,uigilo,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4900,uinculum,nicolas_de_biard-distinctiones.predicted_лем.csv,6.0,False
4901,uinculo,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4902,destruo,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4903,uinco,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4904,uindicta,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4905,uindico,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4906,ledo,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4907,uinum,nicolas_de_biard-distinctiones.predicted_лем.csv,6.0,False
4908,uipera,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4909,uirgo,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4910,virga,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4911,uirga,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4912,uirginitas,nicolas_de_biard-distinctiones.predicted_лем.csv,4.0,False
4913,utor,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4914,uirtus,nicolas_de_biard-distinctiones.predicted_лем.csv,4.0,False
4915,infirmus,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4916,uisito,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4917,umbra,nicolas_de_biard-distinctiones.predicted_лем.csv,4.0,False
4918,unguentum,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4919,ungo,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4920,unctio,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4921,unitas,nicolas_de_biard-distinctiones.predicted_лем.csv,3.0,False
4922,prelator,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4923,uoco,nicolas_de_biard-distinctiones.predicted_лем.csv,4.0,False
4924,uocatio,nicolas_de_biard-distinctiones.predicted_лем.csv,4.0,False
4925,/,nicolas_de_biard-distinctiones.predicted_лем.csv,5.0,False
4926,uolucer,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4927,uoluntas,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4928,uulpes,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4929,clericus,nicolas_de_biard-distinctiones.predicted_лем.csv,2.0,False
4930,Zelotipus,nicolas_de_biard-distinctiones.predicted_лем.csv,1.0,True
4931,zelus,nicolas_de_biard-distinctiones.predicted_лем.csv,6.0,False
4932,lemma,mauritius_hibernicus_distinctiones.predicted_лем.csv,7.0,False
4933,,mauritius_hibernicus_distinctiones.predicted_лем.csv,,False
4934,ABIECTIO:,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4935,abeo,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
4936,Abyssus,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
4937,ablutio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4938,abstinentia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4939,abhominatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4940,absconsio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
4941,accedo,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
4942,accensus,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4943,accingo,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4944,accipio,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
4945,accubitus,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
4946,accusatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
4947,acquisitio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4948,acquiesco,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4949,adiutorium,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
4950,adolescentia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4951,adoratio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
4952,Adherentia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4953,Aduena,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4954,aduersitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4955,adinuentio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4956,aduentus,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
4957,addo,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4958,adductio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4959,adimpletio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4960,aduersio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4961,afferro,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4962,afflictio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4963,affluentia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4964,ager,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
4965,ago,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
4966,agnus,mauritius_hibernicus_distinctiones.predicted_лем.csv,6.0,False
4967,ala,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
4968,altare,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
4969,altitudo,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
4970,alimentum,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4971,amor,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
4972,amicitia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4973,amaritudo,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
4974,ambulo,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
4975,anathema,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
4976,angelus,mauritius_hibernicus_distinctiones.predicted_лем.csv,6.0,False
4977,Angustia,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
4978,anima,mauritius_hibernicus_distinctiones.predicted_лем.csv,6.0,False
4979,annuntiatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4980,apparitio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
4981,apertio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4982,applicatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4983,apprehensio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4984,appropinquatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4985,aqua,mauritius_hibernicus_distinctiones.predicted_лем.csv,6.0,False
4986,aquila,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
4987,arbor,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
4988,arbitror,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4989,Archa,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
4990,Archanus,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4991,Archus,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4992,ardor,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
4993,argentum,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
4994,arguo,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
4995,arripio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4996,Aroma,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
4997,ariditas,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
4998,armatura,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
4999,ascensus,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5000,ascensio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5001,aspersio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5002,assiduitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5003,aspectus,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5004,assimilatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5005,assisto,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5006,asto,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5007,astutia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5008,assumptio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5009,attendeo,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5010,attenuatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5011,attractio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5012,atrium,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5013,auaritia,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5014,audacia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5015,audio,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5016,auris,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5017,vuis,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5018,augmentum,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5019,Aurora,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5020,aurum,mauritius_hibernicus_distinctiones.predicted_лем.csv,6.0,False
5021,aufero,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5022,auxilium,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5023,b,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5024,Baculus,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5025,Balteus,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5026,baptisma,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5027,beatitudo,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5028,bellum,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5029,benedictio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5030,beneficium,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5031,benefacio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5032,beneplacitum,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5033,benignitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5034,Bestia,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5035,bibo,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5036,Blandicia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5037,blasphemia,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5038,bonus,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5039,bonitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5040,brachium,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5041,breuitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5042,bucina,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5043,buccella,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5044,butirum,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5045,c,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5046,cado,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5047,calamus,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5048,calciamentum,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5049,calefactio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5050,calix,mauritius_hibernicus_distinctiones.predicted_лем.csv,6.0,False
5051,caligo,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5052,Calumpnia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5053,Caminus,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5054,callidus,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5055,campus,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5056,candelabrum,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5057,candor,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5058,canis,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5059,cano,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5060,canticum,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5061,captio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5062,captiuitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5063,caput,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5064,carcer,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5065,caritas,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5066,carnalitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5067,carmen,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5068,castigatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5069,castitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5070,castrum,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5071,cathedra,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5072,Cathena,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5073,cauor,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5074,causa,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5075,cecitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5076,Cedrus,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5077,celum,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5078,celebritas,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5079,celo,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5080,cella,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5081,cena,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5082,cenaculum,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5083,cerno,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5084,certamen,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5085,certitudo,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5086,veruix,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5087,cesso,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5088,cibus,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5089,cilicium,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5090,cymbalum,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5091,cingulum,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5092,cinis,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5093,circulus,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5094,circuio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5095,circumcisio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5096,circumdatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5097,Cisterna,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5098,Cithara,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5099,cito,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5100,ciuitas,mauritius_hibernicus_distinctiones.predicted_лем.csv,6.0,False
5101,clamor,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5102,clangor,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5103,claritas,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5104,clauis,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5105,clauus,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5106,clausura,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5107,Claudus,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5108,clementia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5109,Clibanus,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5110,clipeus,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5111,Columpna,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5112,commotio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5113,consolatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5114,corona,mauritius_hibernicus_distinctiones.predicted_лем.csv,6.0,False
5115,cognitio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5116,consilium,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5117,conscientia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5118,cogito,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5119,cogo,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5120,coinquinatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5121,colligatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5122,colligo,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5123,collis,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5124,collocatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5125,colloquium,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5126,Coluber,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5127,Columba,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5128,confidentia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5129,conforto,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5130,commemoratio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5131,comedo,mauritius_hibernicus_distinctiones.predicted_лем.csv,5.0,False
5132,commendatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5133,commissio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5134,comminatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5135,commixtio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5136,commoratio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5137,communico,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5138,concupiscentia,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5139,comparatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5140,compassio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5141,compedis,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5142,compulsio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5143,complacentia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5144,completio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5145,compositio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5146,comprehensio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5147,compressio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5148,comprobatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5149,compunctio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5150,concisio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5151,concitatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5152,conceptio,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5153,conclusio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5154,concordia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5155,concubitus,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5156,conculcatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5157,concussio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5158,Cor,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5159,condempnatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5160,collatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5161,confixio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5162,confirmatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5163,cornu,mauritius_hibernicus_distinctiones.predicted_лем.csv,4.0,False
5164,confractio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5165,confusio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5166,congregatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,3.0,False
5167,conuinctio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5168,consensus,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5169,consecutio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5170,conseruo,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5171,consideratio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5172,conspectus,mauritius_hibernicus_distinctiones.predicted_лем.csv,2.0,False
5173,Constantia,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5174,consummatio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5175,consumptio,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
5176,consurgo,mauritius_hibernicus_distinctiones.predicted_лем.csv,1.0,True
